,Unnamed: 0,Genero,NivelEstudios,TipoContratacion,TipoPersonal,TipoJornada,Rotacion,ExperienciaActual,Categoria_Num,Verd_Fals
9525,9550,1,9,5,2,3,2,5,1,True
2978,3003,0,8,5,1,3,2,7,1,True
2397,2422,0,7,5,3,2,2,5,1,True
16131,16156,0,9,5,2,3,2,8,1,True
17544,17569,1,7,5,3,3,2,4,0,False
17995,18020,1,5,5,1,2,1,8,1,True
20050,20075,1,8,5,1,2,1,5,0,False
10131,10156,1,9,2,2,3,2,8,0,False
14055,14080,1,8,5,1,3,2,5,1,True
20860,20885,1,3,5,3,3,2,4,1,True
18013,18038,1,9,5,3,3,2,8,1,True
20649,20674,0,8,3,3,2,1,5,1,True
13624,13649,1,6,1,3,2,1,7,1,True
8955,8980,1,7,5,1,1,2,6,1,True
3473,3498,0,9,5,2,3,2,6,1,True
13517,13542,1,7,5,1,3,1,7,1,True
5167,5192,1,9,5,3,3,2,8,1,True
20886,20911,0,3,5,2,3,2,8,1,True
6659,6684,1,4,5,1,3,1,8,1,True
3688,3713,0,7,5,1,3,2,8,0,False
12527,12552,1,9,5,3,3,2,8,0,False
1756,1781,1,9,5,3,2,2,8,1,True
10905,10930,0,9,5,3,3,2,8,1,True
19327,19352,1,7,5,1,2,1,4,1,True
10874,10899,0,9,5,2,3,1,6,1,True
11706,11731,1,6,5,3,3,2,8,1,True
20967,20992,1,7,5,1,3,2,4,1,True
9530,9555,1,3,5,3,2,1,4,1,True
20958,20983,1,9,5,2,3,2,6,1,True
6457,6482,1,7,5,1,3,1,8,1,True
9811,9836,1,9,5,1,3,2,4,1,True
5492,5517,0,9,5,2,3,2,8,1,True
1078,1103,1,9,5,3,3,2,8,0,False
8846,8871,1,9,5,2,2,2,8,1,True
7948,7973,0,9,5,1,3,1,7,1,True
5806,5831,0,9,5,3,3,2,5,1,True
9455,9480,1,5,3,3,3,2,5,1,True
6388,6413,1,8,5,1,2,1,8,1,True
13886,13911,0,9,4,2,3,2,3,1,True
12050,12075,1,4,4,1,3,1,7,1,True
20276,20301,1,8,5,1,2,1,8,1,True
505,530,1,9,5,3,3,2,5,0,False
12758,12783,1,9,5,3,3,2,8,0,False
10373,10398,1,9,5,3,2,1,5,1,True
14204,14229,0,7,2,2,3,2,7,1,True
1677,1702,1,8,5,3,3,2,3,1,True
8275,8300,1,4,4,1,3,1,7,1,True
19478,19503,1,8,5,2,3,2,7,0,False
14955,14980,0,9,5,2,3,1,8,1,True
19646,19671,0,9,5,3,3,2,6,1,True
16470,16495,1,6,5,2,3,1,5,0,False
9094,9119,1,8,5,1,3,1,8,1,True
13222,13247,1,6,5,3,3,2,8,1,True
9342,9367,1,4,4,1,3,1,7,1,True
6576,6601,1,4,4,1,3,1,7,1,True
12478,12503,1,4,4,1,3,1,7,1,True
11496,11521,0,6,5,2,2,2,6,0,False
787,812,0,5,5,3,3,2,8,1,True
16803,16828,1,6,2,3,2,1,6,0,False
17991,18016,1,8,5,1,2,1,6,1,True
13084,13109,0,7,5,2,3,2,8,1,True
8303,8328,1,7,5,1,1,1,7,1,True
16111,16136,0,7,5,2,3,2,7,1,True
16734,16759,1,9,5,3,3,2,5,1,True
6277,6302,1,5,5,1,2,1,8,1,True
20417,20442,1,8,5,2,2,1,8,1,True
7888,7913,1,5,5,3,3,2,4,1,True
14612,14637,1,9,3,3,2,1,8,1,True
15557,15582,0,9,5,2,3,2,6,1,True
13774,13799,1,6,5,1,2,1,5,1,True
14245,14270,1,6,4,3,3,2,8,1,True
17583,17608,1,8,5,1,3,2,6,1,True
4472,4497,0,4,4,1,3,1,7,0,False
10033,10058,0,9,4,2,3,2,5,0,False
10206,10231,1,8,5,2,3,2,8,1,True
18186,18211,1,8,1,1,2,2,3,1,True
6138,6163,1,6,5,2,1,2,5,1,True
7861,7886,1,9,5,3,3,2,4,1,True
19345,19370,0,5,5,3,3,2,2,1,True
17820,17845,1,6,5,1,2,1,7,1,True
18438,18463,1,8,5,1,3,1,6,1,True
16899,16924,1,9,5,3,3,2,8,0,False
20850,20875,0,9,5,3,3,2,8,1,True
5074,5099,1,8,5,2,2,1,4,1,True
14845,14870,0,6,5,2,3,2,5,0,False
15446,15471,1,9,5,2,3,2,8,0,False
3832,3857,0,2,5,1,3,2,7,0,False
10283,10308,0,9,5,2,3,2,6,0,False
5847,5872,1,7,4,2,3,2,6,1,True
3533,3558,1,8,5,2,3,2,8,1,True
17523,17548,1,3,5,3,3,2,8,1,True
9675,9700,1,4,5,3,3,2,5,1,True
179,204,0,9,5,2,3,2,8,0,False
15106,15131,0,8,5,2,3,2,7,1,True
20739,20764,1,9,5,2,3,2,8,0,False
6568,6593,1,4,4,1,3,1,7,1,True
16860,16885,1,5,5,2,2,1,8,0,False
8762,8787,1,7,5,2,3,2,8,0,False
1457,1482,0,9,5,2,3,2,8,1,True
17653,17678,1,8,5,1,2,1,8,1,True
18220,18245,0,9,3,2,3,2,8,1,True
8132,8157,1,4,5,1,3,1,6,1,True
13221,13246,1,9,5,2,3,2,6,0,False
1268,1293,1,3,5,2,3,2,8,1,True
747,772,1,3,5,3,3,2,8,1,True
16118,16143,0,9,5,3,3,2,8,1,True
15709,15734,1,5,5,3,3,2,8,1,True
3503,3528,1,6,5,2,3,2,8,1,True
3873,3898,1,4,2,3,3,2,8,1,True
17846,17871,1,9,5,1,2,1,6,1,True
8586,8611,1,6,4,1,3,2,8,0,False
15958,15983,0,9,5,3,3,2,6,0,False
11749,11774,0,9,5,3,3,1,5,0,False
17550,17575,1,2,5,3,2,1,5,1,True
15037,15062,1,8,5,1,3,2,6,1,True
8672,8697,1,8,3,1,3,2,5,1,True
654,679,0,3,5,3,3,2,6,1,True
20161,20186,1,8,5,1,3,2,8,0,False
1095,1120,0,9,5,3,3,2,8,0,False
14132,14157,1,9,5,2,3,1,5,1,True
4380,4405,0,9,5,3,3,2,8,1,True
3970,3995,1,5,5,1,3,2,8,1,True
13467,13492,1,7,4,1,3,1,8,1,True
2098,2123,1,9,2,3,3,2,5,1,True
2765,2790,1,3,5,3,3,2,7,1,True
13964,13989,1,6,4,2,3,2,7,1,True
5354,5379,0,9,5,3,3,2,4,1,True
2129,2154,0,9,5,3,3,2,8,0,False
17789,17814,0,5,5,1,2,1,1,1,True
4897,4922,1,4,5,2,3,2,4,1,True
18665,18690,1,6,5,1,2,1,2,1,True
4115,4140,1,8,5,1,3,1,4,1,True
5544,5569,1,4,4,1,3,1,7,1,True
15381,15406,1,8,5,2,3,2,8,1,True
116,141,0,9,3,2,3,2,5,1,True
19270,19295,1,9,5,2,3,2,8,1,True
20198,20223,0,7,5,1,2,1,8,1,True
16248,16273,1,9,5,2,2,1,8,1,True
14780,14805,1,9,5,3,3,2,8,0,False
17881,17906,0,8,5,1,3,1,8,1,True
13300,13325,1,5,5,3,3,2,6,1,True
10339,10364,1,9,5,3,3,2,8,0,False
6584,6609,1,4,4,1,3,1,7,1,True
3978,4003,1,4,4,1,3,1,7,1,True
16862,16887,1,8,5,2,2,1,5,1,True
13852,13877,1,7,5,1,3,2,4,1,True
9073,9098,0,7,4,1,3,1,7,1,True
717,742,0,5,5,1,3,1,6,1,True
20091,20116,1,8,5,2,2,1,7,1,True
12150,12175,0,9,5,1,3,2,6,1,True
2539,2564,1,9,5,3,2,1,8,1,True
1016,1041,0,7,5,3,3,2,8,0,False
13994,14019,1,9,5,2,3,2,8,1,True
10116,10141,0,8,5,2,3,2,5,0,False
33,58,1,3,5,3,3,2,4,1,True
20492,20517,0,7,3,3,2,1,5,1,True
10451,10476,1,2,5,1,2,1,8,1,True
11646,11671,1,6,4,1,3,1,7,1,True
2004,2029,1,9,2,3,2,2,7,1,True
21030,21055,0,7,5,2,3,2,7,0,False
19147,19172,1,8,5,1,2,1,3,1,True
16310,16335,0,6,4,2,2,1,6,1,True
11700,11725,1,7,5,3,3,2,8,0,False
5439,5464,0,4,5,3,3,2,6,1,True
3782,3807,1,9,5,3,3,2,8,0,False
20555,20580,1,9,5,3,3,2,5,1,True
272,297,0,5,5,3,3,2,4,0,False
20538,20563,0,7,3,1,2,1,7,1,True
2809,2834,1,9,5,1,3,2,7,1,True
5936,5961,1,4,4,1,3,1,7,1,True
16373,16398,1,5,3,2,2,2,8,1,True
18983,19008,1,6,3,1,2,1,8,1,True
17319,17344,1,7,5,1,2,1,3,0,False
18067,18092,0,9,5,3,3,2,6,1,True
12122,12147,1,9,5,2,3,2,8,0,False
2048,2073,0,6,5,2,3,2,5,1,True
12540,12565,1,8,5,2,3,1,5,1,True
20570,20595,1,5,5,3,2,1,6,1,True
232,257,1,3,5,3,3,2,3,0,False
1625,1650,0,9,5,2,3,2,5,1,True
14622,14647,0,8,5,2,3,1,7,1,True
1616,1641,1,6,4,3,2,1,5,0,False
4846,4871,1,6,5,3,3,2,7,1,True
20771,20796,0,9,5,2,3,2,8,1,True
18078,18103,0,5,5,3,3,1,6,1,True
7104,7129,0,9,5,3,2,2,7,0,False
1434,1459,1,9,5,3,3,2,7,1,True
18124,18149,1,8,5,1,2,1,1,1,True
12364,12389,1,7,4,3,3,2,8,1,True
16180,16205,0,7,3,2,3,2,5,1,True
7313,7338,0,9,5,3,2,2,5,1,True
13733,13758,0,6,5,2,3,2,8,1,True
8235,8260,1,8,5,1,3,1,6,1,True
4113,4138,0,8,5,1,3,2,7,1,True
19808,19833,1,7,5,1,2,1,6,1,True
4729,4754,1,9,5,2,3,2,8,1,True
2671,2696,0,5,5,3,3,2,6,1,True
1327,1352,1,2,5,2,3,2,2,0,False
5804,5829,1,6,5,3,2,1,4,0,False
7124,7149,1,8,5,3,3,1,8,0,False
13957,13982,1,8,4,2,3,2,8,1,True
16182,16207,0,9,5,3,3,2,8,1,True
17692,17717,1,8,5,1,3,2,1,1,True
4755,4780,0,5,5,3,3,2,8,1,True
13845,13870,1,7,5,3,3,2,5,1,True
1368,1393,1,3,5,3,3,2,8,1,True
10841,10866,1,9,5,2,3,2,8,1,True
5689,5714,1,9,5,2,3,2,8,1,True
10379,10404,1,2,5,1,2,1,6,0,False
15242,15267,0,8,4,2,3,2,5,1,True
15486,15511,1,9,5,3,3,2,8,0,False
8692,8717,1,9,5,2,3,2,8,1,True
614,639,0,9,5,3,3,2,8,1,True
5046,5071,0,5,1,2,3,2,8,1,True
14835,14860,1,9,5,3,3,2,5,1,True
11569,11594,1,9,1,2,3,2,8,1,True
9598,9623,1,4,5,3,3,1,8,1,True
11145,11170,1,8,5,2,3,2,8,0,False
14502,14527,1,9,5,3,3,2,5,1,True
10613,10638,1,9,5,3,3,2,2,1,True
10715,10740,0,9,5,2,3,2,4,1,True
12862,12887,1,7,5,2,3,2,5,1,True
10369,10394,1,9,5,3,3,2,7,0,False
76,101,1,4,4,1,3,1,7,1,True
9407,9432,1,7,5,3,3,2,6,1,True
6310,6335,1,5,5,1,1,1,8,1,True
16293,16318,0,9,5,3,3,2,8,1,True
1048,1073,0,9,5,3,3,1,5,1,True
18734,18759,0,7,5,3,3,2,6,1,True
6864,6889,1,9,5,3,2,1,5,1,True
14435,14460,1,9,5,3,3,2,5,1,True
6861,6886,1,4,4,1,3,1,7,1,True
16649,16674,1,9,5,1,3,2,7,1,True
14230,14255,1,7,5,2,3,1,4,1,True
17694,17719,1,9,5,3,3,1,8,1,True
10933,10958,1,8,5,2,3,2,4,1,True
20461,20486,0,9,5,3,3,2,3,1,True
14383,14408,0,5,5,3,3,2,8,1,True
8016,8041,1,8,3,1,3,2,7,0,False
11455,11480,1,9,5,3,3,1,4,1,True
9933,9958,1,4,4,1,3,1,7,1,True
9537,9562,1,5,5,2,3,1,7,1,True
3537,3562,0,9,3,2,3,2,7,1,True
9883,9908,1,3,3,1,3,2,7,0,False
9366,9391,1,3,5,3,3,2,7,1,True
12084,12109,1,4,4,1,3,2,5,1,True
6645,6670,1,8,5,1,2,1,7,1,True
12312,12337,1,8,4,1,2,1,8,0,False
10269,10294,0,6,5,2,3,2,8,0,False
12325,12350,0,9,5,2,3,2,3,1,True
5601,5626,0,4,5,3,3,2,1,0,False
18468,18493,0,9,5,3,3,2,5,1,True
5160,5185,0,9,5,3,3,2,6,1,True
9246,9271,1,4,5,1,2,1,6,0,False
6308,6333,1,5,4,1,3,1,4,1,True
11082,11107,0,9,5,1,3,2,8,1,True
2009,2034,1,5,5,3,3,2,3,1,True
20868,20893,0,9,5,2,3,2,8,1,True
19925,19950,1,5,5,3,3,2,5,1,True
5779,5804,0,9,3,2,3,2,7,0,False
20928,20953,1,9,5,3,3,2,8,1,True
9268,9293,1,8,5,1,3,1,6,1,True
16967,16992,0,9,5,3,3,2,5,1,True
2466,2491,0,8,5,3,3,2,6,0,False
8090,8115,1,4,4,1,3,1,7,1,True
14729,14754,1,5,5,2,3,2,6,0,False
2986,3011,0,6,5,2,3,2,5,1,True
1416,1441,0,8,5,1,3,2,8,1,True
16998,17023,0,6,5,2,3,2,5,0,False
5863,5888,1,9,5,1,3,1,6,1,True
20434,20459,0,8,5,2,2,1,8,0,False
16375,16400,1,7,5,2,2,1,8,1,True
5519,5544,1,5,5,3,3,2,8,1,True
11463,11488,1,4,4,1,3,1,7,1,True
7626,7651,1,9,5,3,3,2,7,1,True
5166,5191,1,8,5,3,3,1,1,1,True
10723,10748,1,9,5,3,3,2,8,1,True
10509,10534,1,4,4,1,3,1,7,1,True
12278,12303,1,5,5,2,3,1,6,1,True
13138,13163,1,7,5,3,3,1,5,1,True
17972,17997,1,9,5,3,3,2,8,1,True
9508,9533,0,6,5,1,3,2,7,0,False
21056,21081,1,6,5,2,3,2,8,1,True
8194,8219,1,8,5,1,2,1,6,1,True
14195,14220,0,9,5,3,3,2,2,1,True
18051,18076,1,3,5,3,3,2,8,1,True
17237,17262,0,9,5,2,3,2,8,1,True
6817,6842,1,4,4,1,3,1,7,0,False
14425,14450,1,9,5,2,3,2,8,0,False
2011,2036,1,3,5,3,3,2,3,1,True
11447,11472,1,9,5,3,3,2,3,1,True
11991,12016,1,8,5,2,3,2,7,1,True
3678,3703,0,9,5,3,3,2,6,1,True
7647,7672,0,9,5,2,3,2,8,0,False
19167,19192,1,7,5,1,2,1,4,1,True
19971,19996,0,2,5,2,3,1,7,1,True
18680,18705,0,9,5,2,3,2,5,1,True
16433,16458,0,9,5,3,3,2,6,1,True
13390,13415,1,9,5,1,3,1,7,1,True
12567,12592,1,5,5,3,3,2,2,1,True
10461,10486,0,9,5,3,3,2,8,1,True
4747,4772,1,5,3,1,3,1,7,1,True
10230,10255,1,9,5,3,3,1,8,0,False
7047,7072,1,8,5,3,3,2,6,1,True
1875,1900,0,5,5,2,3,2,5,1,True
9494,9519,0,9,5,1,3,2,6,1,True
8439,8464,1,7,5,1,3,1,6,1,True
8328,8353,1,8,2,1,2,1,6,1,True
12638,12663,1,7,5,3,3,1,6,1,True
9632,9657,0,7,5,2,1,2,5,1,True
11807,11832,1,9,5,1,3,1,8,1,True
3513,3538,0,7,5,2,3,2,7,1,True
15027,15052,0,8,5,2,3,1,3,1,True
14200,14225,1,9,5,1,3,2,5,1,True
19374,19399,1,6,5,1,3,1,4,1,True
13328,13353,1,9,5,2,3,1,6,1,True
20177,20202,1,9,3,1,2,1,8,1,True
12003,12028,1,9,5,3,3,2,8,1,True
12577,12602,1,6,5,1,3,1,5,1,True
14755,14780,0,8,5,2,2,1,5,0,False
12730,12755,1,8,5,3,3,1,8,1,True
15599,15624,1,6,5,2,3,2,7,0,False
6756,6781,0,7,5,2,3,2,8,1,True
1186,1211,0,9,5,3,3,2,6,0,False
68,93,0,9,4,1,3,1,4,1,True
15029,15054,0,8,5,2,2,1,8,1,True
4444,4469,1,9,5,2,3,2,8,1,True
15762,15787,1,7,5,3,3,2,8,1,True
1958,1983,1,9,5,3,3,2,8,0,False
556,581,1,2,5,1,3,2,8,1,True
14400,14425,0,6,5,3,3,2,8,1,True
3892,3917,1,4,4,1,3,1,7,1,True
6914,6939,1,8,5,1,3,2,7,1,True
16304,16329,1,9,5,2,3,2,6,1,True
11190,11215,1,2,5,2,3,2,4,1,True
6802,6827,1,8,4,1,2,1,6,1,True
10923,10948,1,9,5,3,3,2,5,1,True
13795,13820,0,7,3,2,3,2,7,1,True
10500,10525,1,7,5,2,3,2,8,1,True
18487,18512,1,5,5,1,2,1,1,1,True
21011,21036,0,7,3,3,3,2,7,1,True
18760,18785,1,5,3,1,2,1,7,1,True
19827,19852,0,3,5,3,3,2,8,1,True
10878,10903,0,4,2,2,3,2,8,1,True
2386,2411,1,6,5,2,3,2,7,0,False
5459,5484,1,9,2,1,3,2,1,1,True
11440,11465,1,4,5,1,3,2,6,1,True
5296,5321,0,4,5,3,2,1,8,1,True
11631,11656,0,9,5,3,3,2,6,1,True
693,718,0,9,4,3,3,2,6,1,True
5650,5675,1,9,5,3,3,2,8,1,True
12921,12946,0,9,5,3,3,2,7,1,True
16353,16378,1,7,5,2,3,2,5,0,False
19119,19144,0,9,3,3,2,1,8,1,True
14482,14507,1,9,5,2,3,2,5,1,True
19443,19468,0,9,5,2,3,2,8,1,True
14937,14962,1,8,5,3,2,1,6,0,False
15491,15516,0,7,5,3,3,2,7,1,True
1126,1151,1,9,5,2,3,2,8,1,True
7866,7891,0,9,5,3,3,2,8,1,True
7856,7881,1,9,5,3,3,2,7,1,True
10336,10361,1,8,4,1,2,1,8,0,False
7516,7541,1,8,5,1,3,1,5,1,True
9610,9635,1,9,5,3,3,2,5,1,True
11584,11609,0,9,5,3,3,2,3,0,False
11223,11248,1,4,5,2,3,2,6,1,True
10863,10888,1,5,5,3,3,2,5,1,True
2931,2956,1,9,3,3,3,2,7,1,True
20170,20195,1,5,5,1,2,1,8,1,True
2188,2213,1,8,5,2,3,2,8,1,True
12994,13019,1,4,4,1,3,1,7,1,True
12715,12740,1,7,5,3,3,2,8,1,True
13310,13335,1,4,4,3,3,1,8,1,True
9381,9406,1,9,5,2,3,1,7,1,True
489,514,1,8,5,1,2,1,4,1,True
3961,3986,0,4,4,1,3,1,7,1,True
1634,1659,0,7,5,2,3,2,5,0,False
4281,4306,0,9,5,2,3,2,5,1,True
15521,15546,1,9,5,2,3,2,8,1,True
803,828,0,8,5,1,3,2,8,1,True
8844,8869,1,9,5,2,2,1,8,0,False
16412,16437,1,3,5,3,3,2,6,1,True
11419,11444,1,9,5,3,3,2,8,1,True
100,125,1,8,3,3,3,2,6,1,True
3250,3275,1,4,4,1,3,1,7,1,True
16158,16183,0,9,5,3,3,2,8,0,False
9594,9619,1,7,5,3,1,2,7,1,True
12881,12906,1,5,4,1,3,1,8,1,True
6415,6440,1,7,5,1,3,1,8,1,True
14353,14378,0,9,5,1,3,2,8,0,False
20510,20535,0,8,3,3,2,1,7,1,True
3439,3464,1,9,5,2,3,2,5,1,True
19537,19562,0,6,5,2,3,2,5,1,True
5747,5772,0,8,5,3,3,2,7,1,True
14042,14067,1,9,4,1,3,2,7,1,True
10534,10559,0,9,5,3,3,2,8,1,True
9760,9785,0,9,5,3,3,2,6,1,True
9850,9875,0,9,5,2,3,2,5,1,True
1280,1305,1,4,4,1,3,1,7,1,True
14551,14576,0,6,5,3,3,2,7,1,True
5215,5240,1,7,5,2,2,1,8,1,True
5507,5532,0,9,5,2,3,2,6,0,False
3196,3221,1,5,5,2,3,2,2,1,True
16904,16929,1,6,3,2,3,2,5,1,True
13056,13081,0,9,5,1,3,1,8,1,True
11551,11576,1,9,5,2,3,2,8,1,True
9254,9279,1,9,5,1,3,1,8,0,False
11729,11754,1,8,5,3,3,2,6,1,True
6173,6198,0,8,5,2,3,2,5,1,True
7130,7155,1,8,5,1,2,1,7,1,True
14395,14420,1,2,5,1,3,2,3,1,True
6727,6752,1,8,5,1,3,1,6,1,True
7922,7947,1,8,5,2,3,2,6,1,True
11559,11584,0,9,5,3,3,2,6,1,True
8965,8990,1,9,5,2,1,2,7,0,False
13229,13254,1,6,5,2,2,1,7,0,False
9293,9318,1,7,5,3,3,2,7,1,True
18388,18413,1,6,2,1,2,1,8,1,True
12612,12637,1,9,5,2,3,2,7,0,False
13790,13815,1,5,5,2,3,2,8,1,True
6476,6501,1,8,5,1,3,1,8,0,False
10106,10131,1,9,5,2,3,2,6,0,False
17774,17799,0,9,5,2,2,2,8,1,True
3468,3493,0,4,4,1,3,1,7,1,True
817,842,1,4,4,1,3,1,7,1,True
20866,20891,1,9,5,3,3,2,8,0,False
12108,12133,1,9,5,1,3,2,7,1,True
10070,10095,1,8,5,2,3,2,8,0,False
9953,9978,1,9,5,2,3,2,6,1,True
9870,9895,1,9,5,3,3,2,4,1,True
4545,4570,1,6,5,3,3,1,8,1,True
5103,5128,1,9,5,2,3,2,7,0,False
4519,4544,1,8,5,1,3,1,6,1,True
2556,2581,1,5,5,2,3,2,8,1,True
4654,4679,1,9,3,2,3,2,7,1,True
3486,3511,0,9,5,1,3,2,8,1,True
5060,5085,0,8,5,2,3,2,5,0,False
526,551,1,6,5,1,2,1,8,1,True
41,66,1,3,5,3,3,2,4,0,False
139,164,0,9,5,3,3,2,8,1,True
4681,4706,1,7,5,1,2,1,8,1,True
6519,6544,1,7,5,1,3,1,8,1,True
10026,10051,1,9,3,1,3,2,7,1,True
15261,15286,0,6,5,3,3,2,6,1,True
4797,4822,1,6,5,2,3,1,8,1,True
11469,11494,1,8,4,1,3,2,8,0,False
13867,13892,1,8,5,1,3,1,8,1,True
19254,19279,1,7,5,1,2,1,1,1,True
2341,2366,0,9,5,2,3,1,6,1,True
4693,4718,1,3,5,2,3,1,8,0,False
15481,15506,1,8,3,2,2,1,8,1,True
2841,2866,0,3,5,3,3,2,4,1,True
9082,9107,1,9,5,2,3,1,6,0,False
19452,19477,1,6,5,3,3,2,1,0,False
19767,19792,1,7,5,1,3,2,6,1,True
20773,20798,0,7,5,3,3,2,2,1,True
3550,3575,0,7,5,3,3,2,6,1,True
2886,2911,0,8,5,3,3,2,8,0,False
7598,7623,1,9,5,3,3,1,4,1,True
20713,20738,1,9,5,2,3,2,6,1,True
4918,4943,0,8,3,1,3,2,7,1,True
18385,18410,0,3,5,3,3,2,6,1,True
16579,16604,1,8,5,2,1,2,8,1,True
6492,6517,1,9,5,2,3,2,8,0,False
10621,10646,1,9,5,3,1,2,5,1,True
12483,12508,1,9,5,2,3,2,8,0,False
10449,10474,1,5,4,1,2,1,6,0,False
14776,14801,1,9,5,2,3,2,8,1,True
5221,5246,1,3,5,3,3,2,6,1,True
12645,12670,1,9,5,2,3,1,8,1,True
17297,17322,1,5,5,1,3,2,8,1,True
19836,19861,1,9,5,3,3,2,7,1,True
12695,12720,1,7,5,3,3,2,6,1,True
18334,18359,1,3,5,3,2,2,2,1,True
16390,16415,1,8,5,2,3,2,5,1,True
17932,17957,1,5,3,1,2,1,7,1,True
19520,19545,1,3,5,3,3,2,6,1,True
2647,2672,1,7,5,3,3,2,5,0,False
11596,11621,0,9,5,3,3,2,4,1,True
11157,11182,1,4,5,2,3,1,4,1,True
15623,15648,1,5,5,3,3,2,5,1,True
3505,3530,1,9,5,2,3,2,8,1,True
11395,11420,0,9,5,3,3,2,4,1,True
8600,8625,1,6,5,3,3,2,5,0,False
20159,20184,1,7,5,1,2,1,8,1,True
793,818,0,8,5,1,3,2,8,1,True
17792,17817,1,6,5,1,2,1,6,1,True
7197,7222,1,4,4,1,3,1,7,1,True
20303,20328,1,8,5,1,2,1,8,1,True
12707,12732,1,9,5,3,3,2,4,1,True
19242,19267,1,5,3,1,3,1,5,1,True
2789,2814,1,2,5,1,1,2,4,1,True
9095,9120,1,8,5,1,2,1,8,1,True
11113,11138,1,4,4,1,3,1,7,1,True
16512,16537,1,9,5,2,3,2,5,1,True
18262,18287,1,9,5,3,3,2,8,1,True
959,984,0,7,5,1,3,2,8,1,True
8562,8587,1,7,5,3,3,1,8,0,False
19929,19954,1,5,5,3,2,1,8,1,True
5389,5414,1,9,5,3,2,2,8,1,True
12575,12600,1,4,4,1,3,1,7,1,True
17934,17959,1,7,5,1,2,1,8,1,True
19440,19465,0,9,5,3,3,2,5,1,True
291,316,1,9,3,2,3,2,8,1,True
16314,16339,0,5,4,1,2,2,7,1,True
20222,20247,1,2,5,2,2,1,8,1,True
11988,12013,1,8,5,3,3,1,5,1,True
15143,15168,1,8,5,2,2,1,2,1,True
7018,7043,1,9,5,3,3,2,4,1,True
3729,3754,1,8,5,1,3,2,8,1,True
58,83,0,9,5,2,3,2,5,1,True
17345,17370,0,6,5,2,3,2,6,1,True
18191,18216,0,9,5,3,3,2,5,1,True
5770,5795,1,9,1,1,3,2,8,1,True
1326,1351,1,4,4,1,3,1,7,1,True
15678,15703,0,9,5,3,2,1,5,1,True
11689,11714,0,9,5,2,3,1,7,1,True
18584,18609,1,5,5,1,2,1,6,1,True
2535,2560,0,9,5,3,3,2,5,1,True
11389,11414,1,8,5,3,3,2,8,1,True
5849,5874,0,8,5,3,3,2,6,0,False
9592,9617,1,9,5,2,1,1,8,1,True
18978,19003,1,6,3,1,2,1,7,1,True
3143,3168,1,4,5,1,3,2,6,1,True
2646,2671,0,9,5,3,3,2,7,0,False
1805,1830,0,2,5,1,3,2,5,1,True
19151,19176,0,7,5,1,2,1,8,1,True
20083,20108,1,6,5,1,2,2,8,0,False
208,233,1,5,4,2,3,2,8,1,True
13468,13493,1,8,5,2,3,2,5,1,True
1946,1971,0,6,5,3,3,2,8,0,False
18559,18584,1,7,2,1,2,1,8,1,True
2402,2427,1,5,5,1,3,1,6,1,True
9946,9971,1,3,1,3,3,2,8,0,False
10973,10998,0,7,5,2,2,1,8,1,True
7043,7068,0,7,5,3,3,2,6,1,True
12611,12636,1,4,5,2,3,1,5,0,False
5352,5377,0,9,5,2,3,2,8,1,True
2257,2282,0,1,5,3,3,2,8,1,True
4692,4717,1,9,5,3,3,2,8,1,True
18344,18369,1,9,3,2,3,2,7,1,True
17147,17172,0,9,5,3,3,2,8,1,True
13995,14020,1,9,5,2,3,2,8,1,True
8659,8684,1,6,5,2,3,2,5,1,True
7931,7956,1,6,5,1,3,1,7,1,True
2654,2679,1,5,4,3,3,2,6,0,False
17334,17359,1,7,5,1,2,1,7,0,False
16926,16951,1,6,3,2,2,1,7,1,True
12708,12733,0,8,5,2,3,2,4,1,True
18635,18660,1,5,5,1,2,1,1,1,True
14075,14100,1,8,5,1,2,1,6,0,False
5153,5178,0,9,5,3,3,2,8,1,True
14128,14153,1,9,5,2,3,2,6,1,True
5126,5151,1,9,2,3,3,2,6,1,True
11293,11318,1,6,5,3,3,2,7,1,True
18962,18987,1,7,5,1,2,1,8,0,False
14196,14221,1,9,5,2,3,2,8,1,True
5533,5558,1,5,5,3,2,1,8,1,True
19682,19707,0,9,5,3,3,2,6,0,False
16642,16667,1,8,5,2,2,1,8,1,True
10263,10288,1,9,5,2,3,2,8,1,True
19792,19817,1,7,5,2,3,2,8,1,True
11070,11095,0,6,5,3,3,2,8,0,False
1705,1730,0,8,5,1,3,2,3,1,True
16711,16736,1,9,3,3,3,2,5,0,False
8976,9001,0,6,5,2,1,2,8,1,True
5247,5272,0,8,5,3,3,1,6,1,True
14621,14646,0,8,5,3,3,2,6,1,True
11641,11666,0,7,5,3,3,2,7,1,True
12926,12951,1,7,5,2,3,2,4,0,False
16387,16412,1,9,5,3,2,2,8,1,True
4051,4076,0,8,5,3,3,2,7,1,True
14287,14312,1,9,5,2,3,2,8,1,True
4046,4071,1,7,1,3,2,1,7,1,True
254,279,1,9,5,2,2,2,8,1,True
12539,12564,1,9,5,3,3,2,6,1,True
9188,9213,1,6,5,1,2,1,6,1,True
20373,20398,1,9,2,2,3,2,7,1,True
7328,7353,1,7,5,1,2,1,6,1,True
14088,14113,1,8,5,2,2,1,6,1,True
1898,1923,1,9,5,3,3,2,5,1,True
15314,15339,1,8,5,3,2,1,4,0,False
