,Unnamed: 0.1,Unnamed: 0,Genero,NivelEstudios,TipoContratacion,TipoPersonal,TipoJornada,Rotacion,ExperienciaActual,Categoria_Num,Verd_Fals
2059,30,55,Femenino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,Menos6M,0,False
2060,11945,11970,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,SI,6M1A,1,True
2061,8952,8977,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,nocturno,NO,Menos6M,1,True
2062,18826,18851,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
2063,8014,8039,Masculino,Secundaria,tiempodeterminado,sindicalizado,diurno,NO,Menos6M,1,True
2064,8278,8303,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,6M1A,1,True
2065,17516,17541,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
2066,2325,2350,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,1,True
2067,18430,18455,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
2068,7036,7061,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,0,False
2069,2981,3006,Femenino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,1A4A,1,True
2070,13441,13466,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,1,True
2071,10128,10153,Masculino,Licenciatura,porObraoProyecto,confianza,mixto,NO,6M1A,1,True
2072,6408,6433,Femenino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,1,True
2073,14968,14993,Femenino,Primaria,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
2074,8281,8306,Masculino,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
2075,6482,6507,Masculino,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1,True
2076,20778,20803,Femenino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
2077,2830,2855,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,Mas25A,1,True
2078,21017,21042,Femenino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
2079,6795,6820,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1,True
2080,18263,18288,Femenino,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
2081,18941,18966,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1,True
2082,10821,10846,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,6M1A,1,True
2083,10542,10567,Masculino,Licenciatura,tiempodeterminado,ninguno,diurno,NO,6M1A,1,True
2084,15306,15331,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,0,False
2085,7817,7842,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
2086,7854,7879,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
2087,8205,8230,Masculino,Secundaria,tiempoindeterminado,confianza,mixto,SI,5A9A,1,True
2088,17075,17100,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,Menos6M,1,True
2089,11995,12020,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Mas25A,1,True
2090,15116,15141,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
2091,11681,11706,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,1A4A,1,True
2092,2569,2594,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
2093,7501,7526,Masculino,Preparatoria,porObraoProyecto,sindicalizado,diurno,SI,1A4A,1,True
2094,3417,3442,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,0,False
2095,8967,8992,Masculino,Licenciatura,porObraoProyecto,ninguno,nocturno,SI,1A4A,1,True
2096,12817,12842,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,SI,1A4A,0,False
2097,5872,5897,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
2098,168,193,Femenino,Licenciatura,otro,confianza,diurno,NO,1A4A,1,True
2099,424,449,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
2100,18740,18765,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
2101,8897,8922,Masculino,Bachillerato,tiempodeterminado,ninguno,diurno,NO,Menos6M,1,True
2102,14429,14454,Femenino,Maestria,tiempoindeterminado,ninguno,diurno,NO,6M1A,0,False
2103,19521,19546,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
2104,14863,14888,Femenino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,5A9A,0,False
2105,3271,3296,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
2106,11501,11526,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,0,False
2107,13769,13794,Masculino,Secundaria,tiempoindeterminado,sindicalizado,nocturno,NO,Menos6M,1,True
2108,15937,15962,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
2109,11766,11791,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
2110,18225,18250,Masculino,Preparatoria,tiempodeterminado,sindicalizado,mixto,SI,1A4A,1,True
2111,2165,2190,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
2112,20599,20624,Femenino,Maestria,tiempoindeterminado,confianza,diurno,NO,20A24A,0,False
2113,12051,12076,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,6M1A,1,True
2114,1059,1084,Femenino,SinFormacion,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
2115,13101,13126,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,6M1A,1,True
2116,10527,10552,Masculino,Preparatoria,porObraoProyecto,ninguno,diurno,SI,1A4A,1,True
2117,20821,20846,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,0,False
2118,14611,14636,Masculino,Maestria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
2119,4867,4892,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
2120,4480,4505,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
2121,12651,12676,Femenino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,0,False
2122,9115,9140,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,10A14A,0,False
2123,15144,15169,Masculino,Licenciatura,tiempoindeterminado,confianza,mixto,SI,1A4A,1,True
2124,430,455,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,1,True
2125,19562,19587,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,1,True
2126,1723,1748,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,nocturno,NO,5A9A,1,True
2127,14964,14989,Femenino,Preparatoria,tiempoindeterminado,confianza,mixto,SI,5A9A,0,False
2128,12336,12361,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,0,False
2129,17401,17426,Femenino,Secundaria,otro,sindicalizado,mixto,SI,20A24A,1,True
2130,1973,1998,Femenino,Primaria,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
2131,13315,13340,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
2132,2220,2245,Femenino,Licenciatura,porObraoProyecto,ninguno,diurno,SI,6M1A,0,False
2133,10388,10413,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
2134,4768,4793,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
2135,8523,8548,Masculino,Licenciatura,porObraoProyecto,ninguno,diurno,NO,5A9A,1,True
2136,14800,14825,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
2137,11302,11327,Masculino,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
2138,5723,5748,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,1,True
2139,19845,19870,Masculino,Primaria,tiempoindeterminado,confianza,mixto,SI,5A9A,1,True
2140,71,96,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,5A9A,1,True
2141,19121,19146,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,0,False
2142,19204,19229,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,20A24A,1,True
2143,15740,15765,Femenino,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,Menos6M,1,True
2144,8775,8800,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,1A4A,1,True
2145,14455,14480,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,0,False
2146,3543,3568,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,0,False
2147,3370,3395,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,Menos6M,1,True
2148,16567,16592,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,mixto,SI,1A4A,1,True
2149,719,744,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,1,True
2150,9235,9260,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
2151,16424,16449,Masculino,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,1A4A,0,False
2152,13713,13738,Femenino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,1,True
2153,5033,5058,Masculino,Licenciatura,honorarios,ninguno,diurno,NO,5A9A,1,True
2154,17957,17982,Masculino,Preparatoria,tiempodeterminado,sindicalizado,mixto,SI,1A4A,1,True
2155,3458,3483,Masculino,Licenciatura,porObraoProyecto,ninguno,diurno,NO,5A9A,1,True
2156,16188,16213,Masculino,Licenciatura,tiempodeterminado,confianza,mixto,SI,1A4A,1,True
2157,2883,2908,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
2158,3343,3368,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
2159,17503,17528,Masculino,Preparatoria,tiempodeterminado,sindicalizado,mixto,SI,1A4A,0,False
2160,13412,13437,Masculino,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,1A4A,1,True
2161,1541,1566,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
2162,10651,10676,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
2163,20241,20266,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,1,True
2164,8895,8920,Masculino,Maestria,tiempodeterminado,ninguno,diurno,SI,Menos6M,1,True
2165,17714,17739,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1,True
2166,17851,17876,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,Menos6M,1,True
2167,14810,14835,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,Menos6M,0,False
2168,6940,6965,Masculino,Secundaria,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
2169,18341,18366,Masculino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,15A19A,1,True
2170,7407,7432,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
2171,1588,1613,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
2172,20024,20049,Masculino,Licenciatura,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
2173,6878,6903,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
2174,1800,1825,Femenino,Primaria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
2175,2561,2586,Masculino,Maestria,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
2176,11881,11906,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
2177,16925,16950,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,6M1A,0,False
2178,558,583,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,5A9A,0,False
2179,20432,20457,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,Menos6M,1,True
2180,20363,20388,Femenino,Bachillerato,tiempodeterminado,sindicalizado,mixto,SI,1A4A,1,True
2181,7450,7475,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
2182,9159,9184,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
2183,19603,19628,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
2184,17803,17828,Femenino,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1,True
2185,1763,1788,Femenino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
2186,11769,11794,Masculino,Licenciatura,porObraoProyecto,ninguno,diurno,NO,Menos6M,1,True
2187,19460,19485,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,15A19A,0,False
2188,983,1008,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,6M1A,1,True
2189,7742,7767,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,0,False
2190,20442,20467,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,nocturno,SI,10A14A,1,True
2191,13668,13693,Femenino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
2192,20809,20834,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
2193,8798,8823,Femenino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,Menos6M,1,True
2194,19258,19283,Femenino,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,0,False
2195,18187,18212,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
2196,7823,7848,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
2197,13961,13986,Masculino,Secundaria,porObraoProyecto,ninguno,diurno,NO,6M1A,0,False
2198,13677,13702,Femenino,Preparatoria,tiempodeterminado,sindicalizado,diurno,NO,1A4A,1,True
2199,17620,17645,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,10A14A,1,True
2200,15702,15727,Femenino,Licenciatura,tiempodeterminado,confianza,diurno,NO,1A4A,1,True
2201,19153,19178,Masculino,Secundaria,otro,sindicalizado,mixto,SI,1A4A,1,True
2202,4237,4262,Masculino,Primaria,tiempodeterminado,sindicalizado,diurno,NO,Menos6M,1,True
2203,15735,15760,Femenino,Licenciatura,porObraoProyecto,ninguno,diurno,NO,1A4A,1,True
2204,12652,12677,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,1,True
2205,7384,7409,Masculino,Secundaria,tiempodeterminado,sindicalizado,mixto,SI,Menos6M,0,False
2206,17923,17948,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,1,True
2207,14020,14045,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
2208,6276,6301,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,nocturno,SI,5A9A,1,True
2209,1101,1126,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
2210,19870,19895,Masculino,Secundaria,tiempodeterminado,ninguno,diurno,NO,1A4A,1,True
2211,4999,5024,Masculino,Secundaria,porObraoProyecto,sindicalizado,diurno,NO,1A4A,1,True
2212,20508,20533,Femenino,Preparatoria,tiempodeterminado,confianza,mixto,SI,6M1A,1,True
2213,7755,7780,Masculino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,Menos6M,1,True
2214,5681,5706,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,1,True
2215,4180,4205,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1,True
2216,1556,1581,Masculino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
2217,3541,3566,Masculino,TecnicoSuperior,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
2218,8173,8198,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
2219,2949,2974,Masculino,Bachillerato,tiempodeterminado,sindicalizado,diurno,NO,1A4A,0,False
2220,11054,11079,Masculino,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1,True
2221,10394,10419,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
2222,11276,11301,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
2223,13527,13552,Masculino,Bachillerato,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,0,False
2224,8179,8204,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,10A14A,1,True
2225,18666,18691,Masculino,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,20A24A,1,True
2226,16604,16629,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,6M1A,1,True
2227,21074,21099,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
2228,15547,15572,Masculino,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
2229,7125,7150,Masculino,Secundaria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1,True
2230,19058,19083,Masculino,Licenciatura,tiempodeterminado,sindicalizado,mixto,SI,Menos6M,0,False
2231,18321,18346,Masculino,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,1,True
2232,4350,4375,Masculino,Preparatoria,tiempoindeterminado,confianza,diurno,NO,6M1A,1,True
2233,19486,19511,Femenino,Licenciatura,tiempoindeterminado,confianza,mixto,NO,1A4A,1,True
2234,2029,2054,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
2235,8345,8370,Masculino,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,1,True
2236,16571,16596,Masculino,Secundaria,tiempodeterminado,ninguno,nocturno,SI,1A4A,1,True
2237,4304,4329,Femenino,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,5A9A,1,True
2238,10031,10056,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,10A14A,1,True
2239,5261,5286,Femenino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1,True
2240,16545,16570,Masculino,Bachillerato,tiempodeterminado,ninguno,mixto,SI,5A9A,1,True
2241,20991,21016,Masculino,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0,False
2242,10994,11019,Femenino,TecnicoSuperior,tiempoindeterminado,confianza,diurno,SI,6M1A,0,False
