,Unnamed: 0,Genero,EstadoCivil,NivelEstudios,TipoContratacion,TipoPersonal,TipoJornada,Rotacion,ExperienciaActual,Categoria_Num
584,584,Femenino,Casado,TecnicoSuperior,porObraoProyecto,ninguno,diurno,NO,6M1A,1
20182,20182,Masculino,Soltero,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1
6667,6667,Masculino,Casado,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1
6729,6729,Masculino,Casado,Preparatoria,porObraoProyecto,sindicalizado,mixto,SI,Menos6M,1
9396,9396,Femenino,Soltero,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,6M1A,1
708,708,Femenino,Soltero,Licenciatura,porObraoProyecto,confianza,diurno,NO,Menos6M,0
819,819,Femenino,Soltero,Licenciatura,tiempodeterminado,ninguno,diurno,NO,1A4A,1
18964,18964,Masculino,Casado,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1
20059,20059,Masculino,UnionLibre,Secundaria,otro,confianza,diurno,NO,1A4A,1
1822,1822,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
9430,9430,Masculino,Casado,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1
14185,14185,Masculino,UnionLibre,Primaria,tiempodeterminado,ninguno,mixto,NO,Menos6M,1
9048,9048,Masculino,Soltero,Bachillerato,tiempoindeterminado,sindicalizado,diurno,SI,6M1A,1
7558,7558,Masculino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0
1722,1722,Masculino,Casado,TecnicoSuperior,otro,sindicalizado,diurno,NO,20A24A,1
13453,13453,Masculino,UnionLibre,Secundaria,tiempodeterminado,ninguno,diurno,NO,Menos6M,1
16356,16356,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,mixto,SI,6M1A,1
9466,9466,Masculino,Soltero,Bachillerato,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,0
10664,10664,Masculino,UnionLibre,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1
18391,18391,Masculino,UnionLibre,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,1
16504,16504,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
11143,11143,Masculino,UnionLibre,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,5A9A,1
4678,4678,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0
20478,20478,Femenino,Soltero,Preparatoria,tiempodeterminado,confianza,mixto,SI,6M1A,0
3479,3479,Masculino,Casado,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,1
17524,17524,Masculino,Casado,Maestria,tiempoindeterminado,confianza,diurno,NO,5A9A,1
16080,16080,Masculino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
644,644,Femenino,Soltero,SinFormacion,porObraoProyecto,sindicalizado,diurno,NO,1A4A,0
13340,13340,Masculino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
11904,11904,Masculino,UnionLibre,Preparatoria,porObraoProyecto,confianza,diurno,SI,1A4A,1
16409,16409,Masculino,UnionLibre,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
15273,15273,Masculino,Casado,Secundaria,tiempoindeterminado,ninguno,diurno,NO,1A4A,0
19941,19941,Masculino,Divorciado,Secundaria,tiempoindeterminado,confianza,mixto,SI,5A9A,1
4068,4068,Masculino,Casado,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1
19947,19947,Femenino,Viudo,Primaria,tiempoindeterminado,ninguno,diurno,NO,1A4A,0
18788,18788,Masculino,Casado,Licenciatura,tiempoindeterminado,confianza,mixto,NO,5A9A,0
16130,16130,Masculino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
16619,16619,Femenino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,1
15174,15174,Masculino,Soltero,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,1A4A,1
8583,8583,Masculino,Soltero,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,1
2133,2133,Masculino,Casado,Secundaria,tiempoindeterminado,ninguno,diurno,SI,10A14A,1
8575,8575,Masculino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
2862,2862,Masculino,Soltero,Bachillerato,otro,confianza,diurno,SI,Menos6M,1
7664,7664,Masculino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
19146,19146,Masculino,UnionLibre,Preparatoria,tiempoindeterminado,confianza,mixto,SI,1A4A,1
10436,10436,Femenino,Soltero,Primaria,tiempoindeterminado,sindicalizado,mixto,SI,Menos6M,1
17973,17973,Masculino,Casado,Bachillerato,tiempoindeterminado,ninguno,mixto,SI,1A4A,1
16262,16262,Masculino,Casado,Preparatoria,tiempodeterminado,ninguno,diurno,NO,1A4A,1
20340,20340,Femenino,UnionLibre,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,5A9A,1
6824,6824,Masculino,Soltero,Bachillerato,porObraoProyecto,sindicalizado,mixto,SI,Menos6M,1
1430,1430,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,mixto,SI,10A14A,0
6734,6734,Masculino,Soltero,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,0
10247,10247,Masculino,Casado,Licenciatura,porObraoProyecto,confianza,diurno,SI,20A24A,1
21034,21034,Femenino,UnionLibre,Bachillerato,tiempoindeterminado,confianza,diurno,NO,5A9A,1
2505,2505,Masculino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1
16860,16860,Masculino,Casado,TecnicoSuperior,tiempoindeterminado,ninguno,mixto,SI,1A4A,1
19363,19363,Masculino,Casado,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1
14248,14248,Femenino,Soltero,Licenciatura,tiempodeterminado,confianza,mixto,SI,1A4A,1
11419,11419,Masculino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
10134,10134,Femenino,Soltero,Maestria,porObraoProyecto,sindicalizado,diurno,SI,1A4A,1
16722,16722,Masculino,UnionLibre,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,1A4A,0
17816,17816,Masculino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1
10727,10727,Femenino,Casado,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,1
2326,2326,Masculino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
17384,17384,Masculino,Casado,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,Menos6M,1
8270,8270,Masculino,Soltero,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,6M1A,1
20922,20922,Masculino,Soltero,Maestria,tiempodeterminado,ninguno,diurno,NO,1A4A,1
13413,13413,Femenino,Soltero,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,SI,10A14A,1
14349,14349,Masculino,Casado,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
17808,17808,Masculino,Casado,Preparatoria,tiempodeterminado,sindicalizado,mixto,SI,1A4A,1
3396,3396,Femenino,Casado,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
3386,3386,Masculino,Soltero,Preparatoria,tiempoindeterminado,confianza,diurno,NO,Mas25A,1
457,457,Masculino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,1
7553,7553,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0
2826,2826,Masculino,Divorciado,Licenciatura,otro,sindicalizado,diurno,NO,Menos6M,1
15556,15556,Masculino,Soltero,Licenciatura,otro,confianza,diurno,NO,Menos6M,1
17319,17319,Masculino,UnionLibre,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,15A19A,1
4032,4032,Masculino,Soltero,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1
13634,13634,Masculino,Soltero,Preparatoria,tiempodeterminado,confianza,diurno,SI,Menos6M,1
16603,16603,Femenino,Divorciado,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,10A14A,1
6781,6781,Masculino,Casado,Preparatoria,tiempoindeterminado,sindicalizado,mixto,NO,Menos6M,1
3375,3375,Masculino,UnionLibre,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,SI,6M1A,1
9811,9811,Masculino,Soltero,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,10A14A,1
16479,16479,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1
13316,13316,Masculino,Soltero,Licenciatura,porObraoProyecto,sindicalizado,diurno,SI,10A14A,1
2117,2117,Femenino,Soltero,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,6M1A,0
20241,20241,Masculino,UnionLibre,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,1
668,668,Masculino,Divorciado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
1162,1162,Masculino,Casado,Maestria,tiempodeterminado,ninguno,diurno,NO,1A4A,0
5557,5557,Masculino,UnionLibre,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,5A9A,1
12283,12283,Masculino,Casado,Preparatoria,tiempoindeterminado,confianza,diurno,NO,6M1A,0
5665,5665,Masculino,Soltero,TecnicoSuperior,tiempoindeterminado,ninguno,diurno,NO,Menos6M,0
7677,7677,Masculino,Casado,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,6M1A,0
14067,14067,Masculino,Casado,Maestria,tiempoindeterminado,ninguno,diurno,NO,Menos6M,1
1219,1219,Femenino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
431,431,Femenino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,1
6885,6885,Masculino,UnionLibre,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1
19927,19927,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
7403,7403,Femenino,Casado,Maestria,otro,confianza,diurno,NO,Menos6M,0
10926,10926,Femenino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,0
19384,19384,Masculino,Casado,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,10A14A,1
4282,4282,Masculino,Soltero,Preparatoria,tiempoindeterminado,ninguno,diurno,SI,Menos6M,1
9360,9360,Masculino,Soltero,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,1
17389,17389,Masculino,Soltero,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1
4328,4328,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
13724,13724,Masculino,Soltero,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1
4153,4153,Masculino,Casado,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,1
9483,9483,Masculino,Casado,Secundaria,otro,sindicalizado,nocturno,NO,5A9A,1
13657,13657,Masculino,Soltero,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,1
12844,12844,Masculino,UnionLibre,Preparatoria,tiempoindeterminado,sindicalizado,diurno,SI,6M1A,1
5244,5244,Masculino,Soltero,Preparatoria,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1
7735,7735,Masculino,Casado,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
10328,10328,Masculino,Divorciado,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1
315,315,Femenino,Soltero,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1
18315,18315,Masculino,Casado,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1
10461,10461,Femenino,UnionLibre,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
4347,4347,Masculino,UnionLibre,Licenciatura,porObraoProyecto,ninguno,diurno,NO,Menos6M,1
18666,18666,Masculino,Casado,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,20A24A,0
1419,1419,Femenino,Casado,Secundaria,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1
6769,6769,Masculino,Soltero,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,1
18605,18605,Masculino,Casado,Bachillerato,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1
18354,18354,Masculino,Soltero,Preparatoria,tiempodeterminado,sindicalizado,mixto,NO,Menos6M,1
3062,3062,Femenino,Casado,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,6M1A,0
12387,12387,Masculino,Soltero,Licenciatura,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,1
4010,4010,Masculino,Soltero,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1
11012,11012,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1
15559,15559,Femenino,Casado,Secundaria,tiempoindeterminado,confianza,diurno,NO,6M1A,1
16611,16611,Masculino,Soltero,TecnicoSuperior,tiempoindeterminado,ninguno,mixto,SI,1A4A,1
9618,9618,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
8530,8530,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,0
16484,16484,Femenino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
19278,19278,Masculino,UnionLibre,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1
6480,6480,Masculino,Casado,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1
19048,19048,Masculino,Casado,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,15A19A,1
293,293,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,1
21097,21097,Femenino,Soltero,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,Menos6M,1
10140,10140,Masculino,Divorciado,Secundaria,otro,sindicalizado,diurno,NO,1A4A,1
13809,13809,Masculino,Casado,Preparatoria,porObraoProyecto,sindicalizado,diurno,SI,6M1A,1
6940,6940,Masculino,Casado,Secundaria,tiempoindeterminado,confianza,diurno,NO,1A4A,1
3473,3473,Femenino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,1
6392,6392,Femenino,Soltero,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
20925,20925,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
907,907,Femenino,Soltero,Secundaria,otro,confianza,diurno,NO,6M1A,1
19911,19911,Masculino,UnionLibre,Preparatoria,tiempoindeterminado,confianza,mixto,SI,6M1A,1
4824,4824,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,5A9A,1
6076,6076,Masculino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,1A4A,1
14753,14753,Femenino,Soltero,Licenciatura,tiempodeterminado,confianza,diurno,NO,Menos6M,1
20308,20308,Masculino,Casado,Primaria,tiempoindeterminado,sindicalizado,mixto,NO,1A4A,0
1994,1994,Femenino,Casado,Primaria,tiempoindeterminado,confianza,diurno,NO,1A4A,1
1704,1704,Masculino,Divorciado,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,1
5576,5576,Femenino,Soltero,Licenciatura,tiempodeterminado,ninguno,diurno,NO,Menos6M,1
7551,7551,Femenino,Soltero,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,5A9A,1
13530,13530,Femenino,Casado,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1
977,977,Masculino,Soltero,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1
1873,1873,Masculino,Soltero,Licenciatura,otro,ninguno,diurno,NO,5A9A,0
18173,18173,Masculino,Soltero,TecnicoSuperior,tiempoindeterminado,sindicalizado,mixto,SI,20A24A,1
11712,11712,Masculino,Soltero,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,10A14A,1
621,621,Masculino,Soltero,Secundaria,tiempoindeterminado,ninguno,diurno,NO,5A9A,1
9093,9093,Masculino,Soltero,Preparatoria,porObraoProyecto,sindicalizado,diurno,SI,1A4A,1
17501,17501,Masculino,Casado,Maestria,tiempoindeterminado,confianza,diurno,NO,1A4A,1
4193,4193,Masculino,Casado,Preparatoria,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,0
5215,5215,Masculino,Casado,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,1A4A,1
1153,1153,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,1
3002,3002,Femenino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,0
9737,9737,Masculino,Divorciado,Preparatoria,otro,ninguno,diurno,NO,5A9A,1
586,586,Masculino,Casado,TecnicoSuperior,tiempoindeterminado,confianza,diurno,NO,Mas25A,0
3263,3263,Masculino,Soltero,SinFormacion,otro,ninguno,diurno,NO,1A4A,0
9711,9711,Femenino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,Menos6M,0
10224,10224,Masculino,UnionLibre,Preparatoria,tiempoindeterminado,sindicalizado,mixto,SI,1A4A,0
7745,7745,Masculino,Casado,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
6024,6024,Femenino,Soltero,Secundaria,tiempoindeterminado,confianza,diurno,NO,5A9A,1
18236,18236,Femenino,UnionLibre,Preparatoria,tiempoindeterminado,confianza,diurno,NO,15A19A,1
20700,20700,Femenino,UnionLibre,Secundaria,tiempodeterminado,confianza,mixto,SI,Menos6M,1
4672,4672,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,0
15213,15213,Masculino,Casado,Secundaria,tiempoindeterminado,confianza,diurno,NO,5A9A,0
11866,11866,Femenino,Casado,Bachillerato,tiempoindeterminado,sindicalizado,diurno,SI,1A4A,1
13069,13069,Masculino,Soltero,Licenciatura,tiempoindeterminado,sindicalizado,diurno,NO,1A4A,1
20272,20272,Masculino,Casado,TecnicoSuperior,otro,confianza,diurno,NO,5A9A,1
20032,20032,Masculino,Casado,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,6M1A,0
7167,7167,Masculino,Casado,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,5A9A,1
17471,17471,Masculino,UnionLibre,Bachillerato,tiempoindeterminado,confianza,diurno,NO,Menos6M,1
9313,9313,Masculino,Soltero,Bachillerato,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
852,852,Masculino,UnionLibre,Maestria,tiempoindeterminado,confianza,diurno,NO,6M1A,1
18205,18205,Masculino,Casado,Bachillerato,otro,sindicalizado,mixto,SI,6M1A,1
12876,12876,Femenino,Soltero,Bachillerato,tiempoindeterminado,confianza,mixto,SI,1A4A,1
3171,3171,Masculino,Casado,TecnicoSuperior,otro,confianza,diurno,NO,1A4A,1
5466,5466,Femenino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,1
9201,9201,Masculino,Casado,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,10A14A,0
1339,1339,Masculino,Casado,Preparatoria,tiempoindeterminado,confianza,diurno,NO,1A4A,1
15218,15218,Masculino,Casado,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,15A19A,0
14969,14969,Femenino,Soltero,TecnicoSuperior,tiempoindeterminado,confianza,mixto,SI,1A4A,1
5348,5348,Masculino,UnionLibre,Secundaria,tiempoindeterminado,sindicalizado,nocturno,NO,1A4A,1
10117,10117,Femenino,Casado,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,5A9A,0
5194,5194,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0
13066,13066,Masculino,Casado,Preparatoria,porObraoProyecto,sindicalizado,diurno,SI,5A9A,1
736,736,Femenino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,SI,1A4A,0
4509,4509,Masculino,Casado,Secundaria,tiempoindeterminado,sindicalizado,diurno,NO,5A9A,1
12203,12203,Masculino,Soltero,Licenciatura,porObraoProyecto,ninguno,diurno,SI,Menos6M,1
10624,10624,Femenino,UnionLibre,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1
12459,12459,Masculino,Casado,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
450,450,Masculino,Soltero,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,Menos6M,1
16576,16576,Masculino,Soltero,Preparatoria,tiempoindeterminado,ninguno,mixto,SI,1A4A,1
13092,13092,Femenino,UnionLibre,Secundaria,tiempodeterminado,ninguno,diurno,NO,Menos6M,0
4170,4170,Masculino,Soltero,Bachillerato,tiempoindeterminado,sindicalizado,mixto,SI,5A9A,1
11355,11355,Masculino,Casado,Primaria,tiempoindeterminado,confianza,diurno,NO,5A9A,1
10048,10048,Femenino,Soltero,Secundaria,tiempoindeterminado,sindicalizado,diurno,SI,Menos6M,1
9729,9729,Masculino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,6M1A,1
3721,3721,Masculino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,15A19A,1
5379,5379,Femenino,Soltero,Bachillerato,tiempoindeterminado,confianza,diurno,NO,1A4A,1
8801,8801,Femenino,UnionLibre,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,1A4A,0
20365,20365,Masculino,Casado,Licenciatura,honorarios,confianza,mixto,NO,5A9A,1
13485,13485,Femenino,UnionLibre,Preparatoria,tiempodeterminado,ninguno,nocturno,NO,Menos6M,0
6340,6340,Masculino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,SI,5A9A,1
1144,1144,Masculino,Casado,Licenciatura,tiempoindeterminado,confianza,diurno,NO,1A4A,0
5098,5098,Masculino,Soltero,SinFormacion,porObraoProyecto,sindicalizado,diurno,SI,Menos6M,1
3316,3316,Femenino,Soltero,SinFormacion,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
4371,4371,Masculino,Soltero,Bachillerato,tiempodeterminado,sindicalizado,diurno,SI,Menos6M,1
1237,1237,Masculino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,0
7020,7020,Masculino,Soltero,Preparatoria,tiempoindeterminado,confianza,diurno,NO,5A9A,1
13093,13093,Masculino,UnionLibre,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,6M1A,1
4336,4336,Masculino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,5A9A,0
8642,8642,Masculino,Casado,Secundaria,tiempoindeterminado,confianza,diurno,NO,5A9A,1
9278,9278,Masculino,Casado,Secundaria,tiempoindeterminado,sindicalizado,mixto,SI,10A14A,1
20634,20634,Femenino,Soltero,Licenciatura,tiempodeterminado,confianza,mixto,SI,6M1A,1
41,41,Masculino,Casado,Maestria,tiempoindeterminado,confianza,diurno,NO,10A14A,1
14145,14145,Femenino,UnionLibre,Licenciatura,otro,ninguno,diurno,NO,1A4A,1
16057,16057,Femenino,UnionLibre,Licenciatura,tiempoindeterminado,confianza,diurno,NO,6M1A,1
16246,16246,Femenino,UnionLibre,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,6M1A,1
7850,7850,Femenino,Casado,Secundaria,otro,ninguno,nocturno,SI,Menos6M,1
13824,13824,Femenino,Casado,Bachillerato,tiempoindeterminado,ninguno,diurno,SI,1A4A,1
13960,13960,Femenino,UnionLibre,Secundaria,porObraoProyecto,ninguno,diurno,NO,6M1A,1
2578,2578,Femenino,UnionLibre,Secundaria,tiempoindeterminado,confianza,diurno,NO,1A4A,1
19283,19283,Femenino,Soltero,Doctorado,tiempodeterminado,ninguno,diurno,NO,1A4A,1
6741,6741,Femenino,Casado,Preparatoria,tiempoindeterminado,ninguno,diurno,NO,15A19A,0
2034,2034,Femenino,Soltero,Bachillerato,tiempoindeterminado,confianza,diurno,NO,Menos6M,1
1123,1123,Femenino,Soltero,Licenciatura,tiempoindeterminado,confianza,diurno,NO,Menos6M,0
2751,2751,Masculino,Casado,Primaria,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,1
9708,9708,Masculino,Soltero,Licenciatura,tiempoindeterminado,ninguno,diurno,NO,1A4A,1
5277,5277,Masculino,Soltero,Bachillerato,tiempoindeterminado,sindicalizado,diurno,NO,Menos6M,0
3043,3043,Femenino,Soltero,Maestria,tiempoindeterminado,confianza,diurno,SI,10A14A,1
